link,name,enddate
https://www.edx.org/course/revit-for-structural-engineers-course-v1-usmx-ence426-2-2t2023,Revit for Structural Engineers,2025-12-31T17:00:00Z
https://www.edx.org/course/applied-scrum-for-agile-project-management-course-v1usmxence6071x1t2021,Applied Scrum for Agile Project Management,2024-07-01T17:00:00Z
https://www.edx.org/course/sprint-planning-for-faster-agile-team-delivery-course-v1usmxence6072x1t2021,Sprint Planning for Faster Agile Team Delivery,2024-07-01T17:00:00Z
https://www.edx.org/course/agile-innovation-and-problem-solving-skills-course-v1usmxence6073x1t2021,Agile Innovation and Problem Solving Skills,2024-07-01T17:00:00Z
https://www.edx.org/course/agile-leadership-principles-and-practices-course-v1usmxence6074x1t2021,Agile Leadership Principles and Practices,2024-07-01T17:00:00Z
https://www.edx.org/course/agile-process-project-and-program-controls-course-v1usmxence6075x1t2021,"Agile Process, Project, and Program Controls",2024-07-01T17:00:00Z
https://www.edx.org/course/developing-the-risk-management-plan-with-expert-judgement-course-v1-usmx-ence627-1x-3t2022,Developing the Risk Management Plan with Expert Judgement,2024-07-31T16:00:00Z
https://www.edx.org/course/risk-models-for-project-managers-monte-carlo-and-beyond-course-v1-usmx-ence627-2x-1t2023,Risk Models for Project Managers: Monte Carlo and Beyond,2024-12-31T17:00:00Z
https://www.edx.org/course/strategic-decisions-for-project-leaders-exploiting-risk-and-opportunity-course-v1-usmx-ence627-3x-1t2023,Strategic Decisions for Project Leaders: Exploiting Risk and Opportunity,2025-12-31T17:00:00Z
https://www.edx.org/course/lets-get-happy-happiness-drives-performance-course-v1usmxence66512t2020,Let’s Get Happy: Happiness Drives Performance,2024-07-31T16:00:00Z
https://www.edx.org/course/lets-get-started-you-first-course-v1usmxence66522t2020,Let's Get Started: Building Self-Awareness,2024-07-31T23:00:00Z
https://www.edx.org/course/lets-get-personal-working-with-personality-type-course-v1usmxence66533t2020,Let’s Get Personal: Working with Personality Type,2024-07-31T16:00:00Z
https://www.edx.org/course/lets-get-emotional-emotions-emotional-intelligence-course-v1usmxence66543t2020,Let’s Get Emotional: Emotions & Emotional Intelligence!,2024-07-31T17:00:00Z
https://www.edx.org/course/lets-get-strong-strengths-at-work-course-v1usmxence66551t2021,Let’s Get Strong: Strengths at Work,2024-07-31T17:00:00Z
https://www.edx.org/course/lets-get-strong-strengths-at-work-course-v1-usmx-ence665-5-1t2024,Let’s Get Strong: Strengths at Work,2025-12-31T17:00:00Z
https://www.edx.org/course/lets-get-principled-values-culture-intelligent-disobedience-course-v1usmxence66561t2021,"Let’s Get Principled: Values, Culture & Intelligent Disobedience!",2025-07-31T16:00:00Z
https://www.edx.org/course/creating-innovative-business-models,Creating Innovative Business Models,2025-01-05T17:00:00Z
https://www.edx.org/course/marketing-innovative-products-and-services,Marketing Innovative Products and Services,2025-01-05T17:00:00Z
https://www.edx.org/course/financing-innovative-ventures,Financing Innovative Ventures,2025-01-05T17:00:00Z
https://www.edx.org/course/product-management-fundamentals,Product Management Fundamentals,2025-01-05T16:00:00Z
https://www.edx.org/course/achieving-product-market-fit,Achieving Product-Market Fit,2025-01-05T16:00:00Z
https://www.edx.org/course/product-design-prototyping-and-testing-course-v1usmxenes60832t2021,"Product Design, Prototyping, and Testing",2025-01-05T19:00:00Z
https://www.edx.org/course/data-science-and-agile-systems-for-product-management,Data Science and Agile Systems Engineering,2024-07-01T16:00:00Z
https://www.edx.org/course/modern-product-leadership,Modern Product Leadership,2024-07-01T22:00:00Z
https://www.edx.org/course/identifying-entrepreneurial-opportunities-course-v1usmxenes662x1t2020,Identifying Entrepreneurial Opportunities,2025-01-05T17:00:00Z
None,Lean Product Portfolios: Beyond Value Stream Mapping,2025-12-31T17:00:00Z
https://www.edx.org/course/lean-product-portfolios-beyond-value-stream-mapping-course-v1-usmx-enes680-1x-3t2022,Lean Product Portfolios: Beyond Value Stream Mapping,2025-07-31T16:00:00Z
https://www.edx.org/course/lean-enterprise-framework-transform-the-business-model-course-v1-usmx-enes680-2x-1t2023,Lean Enterprise Framework: Transform the Business Model,2025-07-31T16:00:00Z
None,Lean Enterprise Framework: Transform the Business Model,2025-12-31T17:00:00Z
https://www.edx.org/course/customer-centric-enterprise-scale-product-lifecycle-management-course-v1-usmx-enes680-3x-2t2023,Customer-Centric Enterprise: Scale Product Lifecycle Management,2025-07-31T16:00:00Z
https://www.edx.org/course/effective-communication-for-environmental-project-management-course-v1-usmx-evpm01-1t2023,Stakeholder Outreach: Effective Communication of Complex Environmental Threats,2024-12-02T17:00:00Z
https://www.edx.org/course/stakeholder-engagement-for-environmental-project-management-course-v1-usmx-evpm02-1t2023,Stakeholder Collaboration: Organizing for Environmental Justice and Equitable Solutions,2024-12-31T17:00:00Z
https://www.edx.org/course/agile-leadership-for-environmental-project-management-course-v1-usmx-evpm03-2t2023,Co-Production: Addressing Complexity with Environmental Adaptive Management,2025-12-31T17:00:00Z
None,HLS Workflow for University of Maryland Systems,None
https://www.edx.org/course/introduction-to-hospitality-and-tourism-industry-course-v1-usmx-htm100-2t2023,Introduction to Hospitality and Tourism Industry,2024-12-22T01:00:00Z
https://www.edx.org/course/introduction-to-relational-databases-course-v1-usmx-is6331-1t2023,Relational Database Management Systems,2024-05-31T05:00:00Z
https://www.edx.org/course/relational-database-management-systems-course-v1-usmx-is6331-1t2024,Relational Database Management Systems,2025-01-01T04:59:00Z
https://www.edx.org/course/relational-database-design-course-v1-usmx-is6332-1t2024,Relational Database Design,2025-01-01T04:59:00Z
https://www.edx.org/course/relational-database-design-course-v1-usmx-is6332-3t2022a,Relational Database Design,2024-05-31T17:00:00Z
https://www.edx.org/course/nosql-databases-course-v1-usmx-is6333-3t2023,NoSQL Databases,2025-05-31T17:00:00Z
https://www.edx.org/course/instructional-design-and-technology-learning-theories-course-v1-usmx-ldt100x-1t2025,Instructional Design and Technology: Learning Theories,2025-03-04T00:00:00Z
https://www.edx.org/course/instructional-design-and-technology-learning-theories-course-v1-usmx-ldt100x-2t2024,Instructional Design and Technology: Learning Theories,2024-07-22T23:59:00Z
https://www.edx.org/course/instructional-design-and-technology-learning-theories-course-v1-usmx-ldt100x-2t2025,Instructional Design and Technology: Learning Theories,2025-07-22T00:00:00Z
https://www.edx.org/course/instructional-design-models-course-v1-usmx-ldt200x-1t2024,Instructional Design Models,2024-05-13T23:59:00Z
https://www.edx.org/course/instructional-design-models-course-v1-usmx-ldt200x-1t2025,Instructional Design Models,2025-05-13T00:00:00Z
https://www.edx.org/course/instructional-design-models-course-v1-usmx-ldt200x-2t2024,Instructional Design Models,2024-10-01T00:00:00Z
https://www.edx.org/course/instructional-design-models-course-v1-usmx-ldt200x-2t2025,Instructional Design Models,2025-09-30T00:00:00Z
https://www.edx.org/course/instructional-design-digital-media-new-tools-and-technology-course-v1-usmx-ldt300x-2t2024,"Instructional Design: Digital Media, New Tools and Technology",2024-07-22T23:59:00Z
https://www.edx.org/course/instructional-design-digital-media-new-tools-and-technology-course-v1-usmx-ldt300x-2t2025,"Instructional Design: Digital Media, New Tools and Technology",2025-07-22T00:00:00Z
https://www.edx.org/course/instructional-design-digital-media-new-tools-and-technology-course-v1-usmx-ldt300x-3t2024,"Instructional Design: Digital Media, New Tools and Technology",2024-12-10T01:00:00Z
https://www.edx.org/course/instructional-design-digital-media-new-tools-and-technology-course-v1-usmx-ldt300x-3t2025,"Instructional Design: Digital Media, New Tools and Technology",2025-12-09T00:00:00Z
https://www.edx.org/course/instructional-design-course-evaluation-capstone-project-course-v1-usmx-ldt400x-1t2024,Instructional Design Course Evaluation & Capstone Project,2024-05-13T23:59:00Z
https://www.edx.org/course/instructional-design-course-evaluation-capstone-project-course-v1-usmx-ldt400x-1t2025,Instructional Design Course Evaluation & Capstone Project,2025-03-04T00:00:00Z
https://www.edx.org/course/instructional-design-course-evaluation-capstone-project-course-v1-usmx-ldt400x-2t2024,Instructional Design Course Evaluation & Capstone Project,2024-10-01T00:00:00Z
https://www.edx.org/course/instructional-design-course-evaluation-capstone-project-course-v1-usmx-ldt400x-2t2025,Instructional Design Course Evaluation & Capstone Project,2025-09-30T00:00:00Z
https://www.edx.org/course/strategic-communication-for-sustainability-leaders-course-v1-usmx-meesx621-1t2024,Strategic Communication for Sustainability Leaders,2025-02-19T17:00:00Z
https://www.edx.org/course/storytelling-with-data-using-socio-environmental-report-cards-course-v1-usmx-meesx622-2t2023,Storytelling with Data using Socio-environmental Report Cards,2024-05-15T16:00:00Z
https://www.edx.org/course/the-science-advisory-toolbox-for-environmental-management-course-v1-usmx-meesx623-3t2023,The Science Advisory Toolbox for Environmental Management,2024-11-30T17:00:00Z
https://www.edx.org/course/decision-making-in-environmental-management-case-studies-practical-application-course-v1usmxmeesx6241t2021,Innovative Environmental Management Models: Case Studies and Applications,2024-05-11T17:00:00Z
None,Building the Master Mentoring Relationship,2024-12-31T17:00:00Z
None,Skills and Strategies for a Master Mentoring Relationship,2024-12-31T17:00:00Z
None,Creating and Sustaining a Master Mentoring Program,2025-07-15T16:00:00Z
https://www.edx.org/course/program-management-fundamentals-governing-with-excellence-and-creating-a-clear-roadmap-for-driving-strategic-change-course-v1usmxpgpm6611x1t2022,Program Management Fundamentals– Governing with Excellence and Creating a Clear Roadmap for Driving Strategic Change,2024-07-31T17:00:00Z
https://www.edx.org/course/the-program-manager-applying-power-skills-and-digital-enablers-to-engage-and-create-continual-change-course-v1usmxpgpm6612x1t2022,The Program Manager – Applying Power Skills and Digital Enablers to Create Continual Change,2024-07-31T16:00:00Z
https://www.edx.org/course/the-program-management-office-pmo-the-strategy-execution-arm-course-v1usmxpgpm6613x2t2022,The Program Management Office (PMO) - The Strategy Execution Arm,2024-07-31T16:00:00Z
https://www.edx.org/course/benefits-realization-management-brm-linking-strategy-execution-to-achieving-value-course-v1usmxpgpm6614x2t2022,Creating an Organizational Change Management Framework - Transforming Strategy Execution to Realize Program Value,2024-07-31T16:00:00Z
https://www.edx.org/course/platform-product-essentials-course-v1-usmx-plat01-1t2023,Platform Product Essentials,2025-07-01T17:00:00Z
https://www.edx.org/course/platform-product-development-course-v1-usmx-plat02-1t2023,Platform Product Development,2024-12-31T17:00:00Z
https://www.edx.org/course/platform-product-revival-course-v1-usmx-plat03-2t2023,Platform Product Revival,2024-12-31T17:00:00Z
https://www.edx.org/course/effective-communication-for-program-and-project-stakeholders-and-teams-course-v1usmxpmcomm012t2021,Effective Communication for Program and Project Stakeholders and Teams,2024-07-01T16:00:00Z
https://www.edx.org/course/using-logic-emotion-and-presence-for-persuasion-course-v1usmxpmcomm022t2020,Persuasion and Presence for Program and Project Managers,2024-07-01T16:00:00Z
https://www.edx.org/course/emotional-intelligence-cultural-intelligence-and-the-coordinated-management-of-meaning-course-v1usmxpmcomm031t2021,Managing Conflicts on Programs and Projects with Cultural and Emotional Intelligence,2024-07-01T17:00:00Z
https://www.edx.org/course/designing-project-management-information-hubs,Designing Project Information Hubs for Program and Project Performance,2024-07-01T16:00:00Z
https://www.edx.org/course/storytelling-for-project-managers-course-v1usmxpmcomm053t2021,Storytelling That Delivers Program and Project Outcomes,2024-07-01T16:00:00Z
None,Determining Ways of Working for Technical Project Management,2025-07-01T16:00:00Z
https://www.edx.org/course/project-management-principles-course-v1-usmx-pmprep01-1t2023,Project Management Principles,2025-07-01T17:00:00Z
https://www.edx.org/course/managing-people-with-power-skills-course-v1-usmx-pmprep02-1t2023,Managing People with Power Skills,2025-07-01T17:00:00Z
https://www.edx.org/course/determining-ways-of-working-for-technical-project-management-course-v1-usmx-pmprep03-2t2023,Determining Ways of Working for Technical Project Management,2025-07-01T16:00:00Z
https://www.edx.org/course/gaining-business-acumen-for-project-managers-course-v1-usmx-pmprep04-2t2023,Gaining Business Acumen for Project Managers,2025-07-01T16:00:00Z
https://www.edx.org/course/spiritual-competency-training-in-mental-health-course-v1-usmx-sc100-1t2024,Spiritual Competency Training in Mental Health,2070-12-31T17:00:00Z
None,TEST COURSE DO NOT SUBMIT,2051-12-31T17:00:00Z
None,USMx Test Course,None
None,USMx.Test.Course.2,None
None,Marketing Management,2030-01-01T00:01:00Z
None,Ubalt Test Course,None
https://www.edx.org/course/generating-vision-long-term-big-ideas-that-motivate-employees-and-stakeholders-course-v1-usmx-vision01-1t2023,Generating Vision: Long-Term Big Ideas That Motivate Employees and Stakeholders,2024-07-01T16:00:00Z
https://www.edx.org/course/the-productization-of-a-vision-linking-operations-to-strategy-course-v1-usmx-vision02-2t2023a,The Productization of a Vision: Linking Operations to Strategy,2025-07-01T16:00:00Z
None,Introdução à Ciência da Computação com Python Parte 1,2024-07-31T15:00:00Z
None,Introdução à Ciência da Computação com Python Parte 2,2024-07-15T15:00:00Z
https://www.edx.org/course/the-university-of-texas-at-san-antonio-cybersecurity-boot-camp-course-v1-usta-bc24cyb-2t2022z,Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-university-of-texas-at-san-antonio-data-analytics-boot-camp-course-v1-usta-bc24dv-2t2022x,Data Analytics Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-university-of-texas-at-san-antonio-coding-boot-camp-course-v1-usta-bc24ptfsf-2t2022aj,Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-university-of-texas-at-san-antonio-ux-ui-boot-camp-course-v1-usta-bc24ux-2t2022q,UX/UI Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-cybersecurity-boot-camp-at-the-university-of-sydney-course-v1-usydx-bc24cyb-2t2022ac,The Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-fintech-boot-camp-at-the-university-of-sydney-course-v1-usydx-bc24fntc-2t2022o,The FinTech Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-coding-boot-camp-at-the-university-of-sydney-course-v1-usydx-bc24ptfsf-2t2022an,The Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/university-of-utah-machine-learning-ai-microbootcamp-course-v1-uta-mbc10mlaisp-2t2023f,University of Utah Machine Learning & AI MicroBootCamp,2050-06-02T16:00:00Z
https://www.edx.org/course/introduction-to-k-12-learning-analytics,Introduction to K-12 Learning Analytics,None
https://www.edx.org/course/history-and-state-of-digital-learning-research,History and State of Digital Learning Research,None
https://www.edx.org/course/the-digital-marketing-boot-camp-at-texas-mccombs-course-v1-utaustinx-bc18dmkt-2t2022o,The Digital Marketing Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-cybersecurity-boot-camp-at-ut-austin-course-v1-utaustinx-bc24cyb-2t2022ad,The Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-data-analysis-and-visualization-boot-camp-at-texas-mccombs-course-v1-utaustinx-bc24dv-2t2022ag,The Data Analysis and Visualization Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-product-management-boot-camp-at-texas-mccombs-course-v1-utaustinx-bc24pdm-2t2022d,The Product Management Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-coding-boot-camp-at-ut-austin-course-v1-utaustinx-bc24ptfsf-2t2022ao,The Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-ux-ui-boot-camp-at-ut-austin-course-v1-utaustinx-bc24ux-2t2022,The UX/UI Boot Camp,2050-07-15T23:59:59Z
None,MCSO Central,2040-12-31T18:00:00Z
None,MSCS Central,2040-08-23T17:00:00Z
None,MSAI Central,2040-08-31T17:00:00Z
None,Machine Learning,2024-05-15T17:00:00Z
None,Case Studies in Machine Learning,2024-06-01T09:59:00Z
None,Optimization,2024-05-15T17:00:00Z
None,Deep Learning,2024-05-15T17:00:00Z
None,Automated Logical Reasoning,2024-05-15T17:00:00Z
None,Operating Systems,2024-05-15T17:00:00Z
None,Android Programming,2024-05-15T17:00:00Z
None,Algorithms,2024-05-31T10:59:00Z
None,Advanced Linear Algebra for Computing,2024-05-15T17:00:00Z
None,Quantum Information Science,2024-05-10T10:59:00Z
None,MSDS Central,2040-12-31T18:00:00Z
None,MSDS Central,2040-08-23T17:00:00Z
None,Probability and Simulation-Based Inference,2024-05-15T17:00:00Z
None,Data Structures and Algorithms,2024-05-15T17:00:00Z
None,Foundations of Regression and Predictive Modeling,2024-05-15T17:00:00Z
None,Data Exploration and Visualization,2024-05-15T17:00:00Z
https://www.edx.org/course/fintech-blockhain-for-business-and-finance-course-v1utaustinxfintech-bt1t2021,Fintech: Blockchain for Business and Finance,2024-12-31T18:00:00Z
https://www.edx.org/course/fintech-internet-of-things-and-finance-course-v1utaustinxfintech-iot1t2021,Fintech: IoT and APIs in the Financial Industry,2024-12-31T18:00:00Z
https://www.edx.org/course/fintech-machine-learning-and-finance-course-v1utaustinxfintech-ml1t2021,Fintech: AI & Machine Learning in the Financial Industry,2024-12-31T18:00:00Z
https://www.edx.org/course/fintech-overview-of-the-fintech-sector-course-v1utaustinxfintech-overview2t2021,Fintech: Overview of the Fintech Sector,2024-12-31T18:00:00Z
https://www.edx.org/course/happier-employees-and-return-on-investment-course-course-v1utaustinxhap1011t2021,Happier Employees and Return-On-Investment Course,2024-12-31T17:00:00Z
None,UT CS & SDS Beta Testing Course,2031-12-31T18:00:00Z
None,MSAI Central,2040-08-23T17:00:00Z
None,MSNS Spring Orientation,2024-12-31T04:59:00Z
None,MSNS Fall Orientation,2024-09-10T23:59:00Z
None,MSNS Fall 2023 Orientation,2025-08-31T04:59:00Z
None,MSNS Spring 2023 Orientation,2024-12-12T06:00:00Z
None,MSNS Spring 2024 Orientation,2026-06-01T05:59:00Z
None,Research Methods: Experimental Design and Statistics,2024-04-28T10:59:00Z
None,Research Methods: Advanced Design and Statistics,2024-07-22T04:59:00Z
None,Advances in Nutritional Sciences I,2024-05-19T04:59:00Z
None,Nutrigenomics,2024-04-29T04:59:00Z
None,Nutrition and Disease Prevention,2024-04-29T05:59:00Z
https://www.edx.org/course/linear-algebra-foundations-to-frontiers-course-v1utaustinxut505x1t2022,Linear Algebra - Foundations to Frontiers,2024-12-31T17:00:00Z
https://www.edx.org/course/effective-thinking-through-mathematics-course-v1-utaustinx-ut-9-01x-2t2023,Effective Thinking Through Mathematics,2024-12-31T05:59:00Z
https://www.edx.org/course/advanced-linear-algebra-foundations-to-frontiers-course-v1utaustinxutala1t2022,Advanced Linear Algebra: Foundations to Frontiers,2024-12-31T23:59:00Z
https://www.edx.org/course/classroom-strategies-for-inquiry-based-learning-course-v1-utaustinx-ut-iitl-11-02x-1t2023,Classroom Strategies for Inquiry-Based Learning,2024-12-31T23:59:00Z
https://www.edx.org/course/laff-on-programming-for-correctness-course-v1utaustinxutp4c1401x1t2022,LAFF – On Programming for Correctness,2024-12-31T23:59:00Z
https://www.edx.org/course/laff-on-programming-for-high-performance-course-v1utaustinxutphp1601x1t2022,LAFF-On Programming for High Performance,2024-12-31T23:59:00Z
None,UT Austin Video Hub,None
None,UTCtestcourse,None
None,Simulation Education in Healthcare,None
https://www.edx.org/course/visualizing-postwar-tokyo-part-1-course-v1utokyoxutokyo001x1t2022,"Visualizing Postwar Tokyo, Part 1",2025-03-31T00:00:00Z
https://www.edx.org/course/visualizing-postwar-tokyo-part-2-course-v1utokyoxutokyo002x1t2022,"Visualizing Postwar Tokyo, Part 2",2025-03-31T00:00:00Z
https://www.edx.org/course/quantum-mechanics-molecular-structures-utokyox-utokyo003x-1,Quantum Mechanics of Molecular Structures,2025-03-31T00:00:00Z
https://www.edx.org/course/four-facets-of-contemporary-japanese-architecture-theory,"Four Layers of Contemporary Japanese Architecture - Between Two Olympics, 1964>>2020, Part 1",None
https://www.edx.org/course/four-facets-of-contemporary-japanese-architecture-theory-course-v1-utokyox-utokyo004x-2t2023,Four Facets of Contemporary Japanese Architecture: Theory,2027-07-14T00:00:00Z
https://www.edx.org/course/four-facets-of-contemporary-japanese-architecture-technology-course-v1-utokyox-utokyo005x-2t2023,Four Facets of Contemporary Japanese Architecture: Technology,2027-07-14T00:00:00Z
https://www.edx.org/course/sustainability-science-a-key-concept-for-future-design-course-v1utokyoxutokyo006x1t2022,Sustainability Science – A Key Concept for Future Design,2025-03-31T00:00:00Z
https://www.edx.org/course/basic-analytical-chemistry,Basic Analytical Chemistry,2025-04-01T00:00:00Z
https://www.edx.org/course/contemporary-japanese-society-what-has-been-happening-behind-demographic-change-course-v1utokyoxutokyo008x1t2022,Contemporary Japanese Society: What Has Been Happening Behind Demographic Change?,2025-03-31T00:00:00Z
https://www.edx.org/course/four-facets-of-contemporary-japanese-architecture-city-course-v1-utokyox-utokyo009x-2t2023,Four Facets of Contemporary Japanese Architecture: City,2027-07-14T00:00:00Z
https://www.edx.org/course/tokyo-hillside-tokyo-riverside-exploring-the-historical-city-course-v1utokyoxutokyo010x1t2021,"Tokyo Hillside, Tokyo Riverside: Exploring the Historical City",2025-04-01T00:00:00Z
https://www.edx.org/course/transnational-studies-japan-and-the-world-course-v1utokyoxutokyo011x2t2022,Transnational Studies - Japan and the World,2025-03-31T00:00:00Z
https://www.edx.org/course/four-facets-of-contemporary-japanese-architecture-humans-course-v1-utokyox-utokyo012x-2t2023,Four Facets of Contemporary Japanese Architecture: Humans,2027-07-14T00:00:00Z
None,The Power of Words,2024-07-31T03:00:00Z
https://www.edx.org/course/ai-boot-camp-course-v1-utsanantoniox-ustabc24ai-1t2024,AI Boot Camp,2050-01-20T20:00:00Z
https://www.edx.org/course/the-university-of-western-australia-cybersecurity-boot-camp-course-v1-uwa-bc24cyb-2t2022n,Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-university-of-western-australia-data-analytics-boot-camp-course-v1-uwa-bc24dv-2t2022k,Data Analytics Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/the-university-of-western-australia-coding-boot-camp-course-v1-uwa-bc24ptfsf-2t2022r,Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/university-of-washington-fintech-boot-camp-course-v1-uwashingtonx-bc24fntc-2t2022m,FinTech Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/university-of-washington-coding-boot-camp-course-v1-uwashingtonx-bc24ptfsf-2t2022ah,Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/strategic-applications-of-it-project-program-management-course-v1-uwashingtonx-pm-it-001x-1t2024,Strategic Applications of IT Project & Program Management,2024-12-31T17:00:00Z
https://www.edx.org/course/portfolio-management-governance-the-pmo-course-v1-uwashingtonx-pm-it-002x-1t2024,"Portfolio Management, Governance, & the PMO",2024-12-31T17:00:00Z
https://www.edx.org/course/leadership-and-management-for-pm-practitioners-in-it-course-v1-uwashingtonx-pm-it-003x-1t2024,Leadership and Management for PM Practitioners in IT,2024-12-31T17:00:00Z
None,test course UW,None
None,Networking Course 3,None
https://www.edx.org/course/vanderbilt-university-digital-marketing-boot-camp-course-v1-vanderbilt-bc18dmkt-2t2022n,Digital Marketing Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/vanderbilt-university-cybersecurity-boot-camp-course-v1-vanderbilt-bc24cyb-2t2022aa,Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/vanderbilt-university-data-analytics-boot-camp-course-v1-vanderbilt-bc24dv-2t2022y,Data Analytics Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/vanderbilt-university-coding-boot-camp-course-v1-vanderbilt-bc24ptfsf-2t2022ak,Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/verizon-skill-forward-course-v1-verizon-vsf-a-1t2024,Verizon Skill Forward,2050-03-07T17:00:00Z
None,AI disruptions: The future of real estate value,2024-06-30T09:00:00Z
None,Changing cities: Micromobility and the impact of self-driving cars on real estate,2024-06-30T09:00:00Z
None,Self-driving cars and AI: Redefining retail and autonomous delivery,2024-06-30T09:00:00Z
https://www.edx.org/course/css-basics-course-v1-w3cx-css-0x-2t2023,CSS Basics,2024-06-11T23:30:00Z
None,Diffuse Javascript,None
https://www.edx.org/course/html5-and-css-fundamentals-course-v1-w3cx-html5-0x-1t2024,HTML5 and CSS Fundamentals,2025-04-06T21:30:00Z
https://www.edx.org/course/html5-coding-essentials-and-best-practices-course-v1-w3cx-html5-1x-2t2023,HTML5 Coding Essentials and Best Practices,2024-06-09T23:30:00Z
https://www.edx.org/course/html5-apps-and-games-course-v1-w3cx-html5-2x-3t2022,HTML5 Apps and Games,2024-05-31T23:30:00Z
https://www.edx.org/course/html5-from-w3c-xseries-program-fee,HTML5 from W3C: XSeries Program Fee,None
None,JavaScript Introduction,2026-04-12T10:00:00Z
https://www.edx.org/course/javascript-introduction-course-v1-w3cx-js-0x-2t2023,JavaScript Introduction,2024-06-25T23:59:00Z
https://www.edx.org/course/web-accessibility-introduction,Introduction to Web Accessibility,2024-09-01T23:59:00Z
https://www.edx.org/course/web-authentication-part-2-course-v1w3cxwebauthn2x3t2022a,Web Authentication and Passkeys,2026-10-01T23:30:00Z
https://www.edx.org/course/introduction-to-animal-behaviour-course-v1-wageningenx-ab101x-1t2024,Introduction to Animal Behaviour,2025-04-22T15:00:00Z
https://www.edx.org/course/animal-behaviour-in-conservation-course-v1-wageningenx-ab102x-1t2024,Animal Behaviour in Conservation,2025-04-22T17:00:00Z
https://www.edx.org/course/genetic-models-for-animal-breeding-course-v1-wageningenx-abg01x-1t2024,Genetic Models for Animal Breeding,2025-04-22T17:00:00Z
https://www.edx.org/course/evaluating-animal-breeding-programmes-course-v1-wageningenx-abg02x-1t2024,Evaluating Animal Breeding Programmes,2025-04-22T17:00:00Z
https://www.edx.org/course/the-science-of-beer-course-v1-wageningenx-beerx-1t2024,The Science of Beer,2025-04-22T17:00:00Z
https://www.edx.org/course/from-fossil-resources-to-biomass-a-chemistry-perspective-course-v1-wageningenx-ce-chemx-1t2024,From Fossil Resources to Biomass: A Chemistry Perspective,2025-04-22T17:00:00Z
https://www.edx.org/course/from-fossil-resources-to-biomass-a-chemistry-perspective-course-v1-wageningenx-ce-chemx-3t2023,From Fossil Resources to Biomass: A Chemistry Perspective,2024-05-21T17:00:00Z
https://www.edx.org/course/circular-economy-an-interdisciplinary-approach-course-v1-wageningenx-ce01x-1t2024a,Circular Economy: An Interdisciplinary Approach,2025-04-22T17:00:00Z
https://www.edx.org/course/circular-economy-an-interdisciplinary-approach-course-v1-wageningenx-ce01x-3t2023,Circular Economy: An Interdisciplinary Approach,2024-05-21T17:00:00Z
https://www.edx.org/course/economics-and-policies-in-a-biobased-economy-course-v1-wageningenx-ce02ax-1t2024,Economics and Policies in a Biobased Economy,2025-04-22T17:00:00Z
https://www.edx.org/course/economics-and-policies-in-a-biobased-economy-course-v1-wageningenx-ce02ax-3t2023,Economics and Policies in a Biobased Economy,2024-05-21T17:00:00Z
https://www.edx.org/course/business-strategy-and-operations-in-a-biobased-economy-course-v1-wageningenx-ce02bx-1t2024,Business Strategy and Operations in a Biobased Economy,2025-04-22T17:00:00Z
https://www.edx.org/course/business-strategy-and-operations-in-a-biobased-economy-course-v1-wageningenx-ce02bx-3t2023,Business Strategy and Operations in a Biobased Economy,2024-05-21T17:00:00Z
https://www.edx.org/course/capstone-business-and-operations-for-a-circular-bio-economy-course-v1-wageningenx-ce03bx-3t2023,Capstone Business and Operations for a Circular Bio-Economy,2025-02-04T17:00:00Z
https://www.edx.org/course/capstone-economics-and-policies-for-a-circular-economy-course-v1-wageningenx-ce03x-3t2023,Capstone Economics and Policies for a Circular Economy,2025-02-04T17:00:00Z
https://www.edx.org/course/environmental-gamechanger-lead-the-way-to-sustainable-development-course-v1-wageningenx-chall01x-3t2023,Environmental Gamechanger – Lead the Way to Sustainable Development,2024-09-24T17:00:00Z
